Code,GSS_CODE,Name,NAME,ONS_INNER,Pivot Field Names,SUB_2006,SUB_2009,Year,CO2 emissions per capita,Domestic 2005,Domestic 2006,Domestic 2007,Domestic 2008,Domestic 2009,Domestic 2010,Domestic 2011,Domestic 2012,Domestic 2013,Domestic 2014,Geometry,Grand Total 2005,Grand Total 2006,Grand Total 2007,Grand Total 2008,Grand Total 2009,Grand Total 2010,Grand Total 2011,Grand Total 2012,Grand Total 2013,Grand Total 2014,HECTARES,Industry and Commercial 2005,Industry and Commercial 2006,Industry and Commercial 2007,Industry and Commercial 2008,Industry and Commercial 2009,Industry and Commercial 2010,Industry and Commercial 2011,Industry and Commercial 2012,Industry and Commercial 2013,Industry and Commercial 2014,N. LULUCF Net Emissions 2005,N. LULUCF Net Emissions 2006,N. LULUCF Net Emissions 2007,N. LULUCF Net Emissions 2008,N. LULUCF Net Emissions 2009,N. LULUCF Net Emissions 2010,N. LULUCF Net Emissions 2011,N. LULUCF Net Emissions 2012,N. LULUCF Net Emissions 2013,N. LULUCF Net Emissions 2014,NONLD_AREA,"Population ('000s, mid-year estimate) 2005","Population ('000s, mid-year estimate) 2006","Population ('000s, mid-year estimate) 2007","Population ('000s, mid-year estimate) 2008","Population ('000s, mid-year estimate) 2009","Population ('000s, mid-year estimate) 2010","Population ('000s, mid-year estimate) 2011","Population ('000s, mid-year estimate) 2012","Population ('000s, mid-year estimate) 2013","Population ('000s, mid-year estimate) 2014",Transport 2005,Transport 2006,Transport 2007,Transport 2008,Transport 2009,Transport 2010,Transport 2011,Transport 2012,Transport 2013,Transport 2014
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2010,,,1/1/2010,9.022856316,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2009,,,1/1/2009,8.740687526,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2008,,,1/1/2008,10.298521256,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2007,,,1/1/2007,10.368821256,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2006,,,1/1/2006,10.771578575,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000030,E09000030,Tower Hamlets,Tower Hamlets,T,Per Capita Emissions (t) 2005,,,1/1/2005,9.404625807,369.691325504,373.658921326,372.692539962,381.809326347,350.585111867,375.926236003,336.741244454,365.265950400,349.345876235,291.055758438,Polygon,2006.777864005,2352.512760768,2335.587356651,2388.154989689,2102.091646524,2242.360251700,1922.031308134,2090.410797144,1954.809493688,1703.467994431,2157.501,1321.817230535,1661.547103230,1645.653587750,1705.960867825,1459.748264943,1573.785760984,1307.649204295,1458.519251913,1342.380311554,1144.045741904,0.687932490,0.643882167,0.606591475,0.568062195,0.537322498,0.501543787,0.467683465,0.431539114,0.406413667,0.372140238,179.707,213.382,218.4,225.251,231.893,240.495,248.52,256.012,263.003,272.89,284.015,314.581375476,316.662854045,316.634637464,299.816733321,291.220947217,292.146710925,277.173175919,266.194055717,262.676892232,267.994353850
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2014,,,1/1/2014,3.971185466,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2013,,,1/1/2013,4.877195047,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2012,,,1/1/2012,5.318097176,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2011,,,1/1/2011,4.957539967,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2010,,,1/1/2010,5.817730362,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2009,,,1/1/2009,5.605156692,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2008,,,1/1/2008,6.352226409,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2007,,,1/1/2007,6.340531060,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2006,,,1/1/2006,6.622858537,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000019,E09000019,Islington,Islington,T,Per Capita Emissions (t) 2005,,,1/1/2005,6.464373289,404.431048643,399.526861267,391.787704627,398.271243700,360.957863737,386.438104000,335.924424804,362.987576867,352.610925790,293.816479266,Polygon,1186.063817970,1227.103098255,1196.052417086,1220.192818594,1102.556741893,1164.296559639,1022.666132010,1122.368454772,1051.869533036,877.751123454,1485.664,629.762610082,676.932285201,655.048125255,680.690079813,605.128523386,644.819956272,557.941615889,632.597405300,576.534576423,459.508758201,0.453093800,0.424680013,0.400500445,0.375596224,0.355559542,0.332343054,0.310369798,0.287018857,0.270531157,0.248407959,0,183.477,185.283,188.636,192.089,196.704,200.129,206.285,211.047,215.671,221.03,151.417065446,150.219271774,148.816086759,140.855898857,136.114795227,132.706156312,128.489721519,126.496453748,122.453499666,124.177478028
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2014,,,1/1/2014,3.087976063,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2013,,,1/1/2013,3.422038153,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2012,,,1/1/2012,3.595078255,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2011,,,1/1/2011,3.289509528,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2010,,,1/1/2010,3.645264547,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2009,,,1/1/2009,3.490030860,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2008,,,1/1/2008,3.920282263,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2007,,,1/1/2007,4.031037693,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2006,,,1/1/2006,4.216433384,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000012,E09000012,Hackney,Hackney,T,Per Capita Emissions (t) 2005,,,1/1/2005,4.227317950,429.565309869,424.553347795,416.829451084,422.832277026,382.726372850,412.978099504,364.133574657,390.080319470,380.864597150,318.244524596,Polygon,915.265064028,928.429116153,904.887341334,905.745934236,825.818082157,881.202606344,813.107544208,906.387534662,880.760757794,812.600901017,1904.902,299.176472585,314.669425475,302.630954931,305.324362345,271.504804692,296.294526517,287.370669957,357.983073750,348.083708183,342.328006972,0.579708560,0.543176549,0.512088533,0.480068820,0.454307372,0.424457602,0.396206272,0.366183634,0.344985163,0.316541051,0,216.512,220.193,224.48,231.041,236.622,241.739,247.182,252.119,257.379,263.15,185.943573013,188.663166334,184.914846788,177.109226045,171.132597243,171.505522722,161.207093322,157.957957807,151.467467298,151.711828398
E09000014,E09000014,Haringey,Haringey,T,Per Capita Emissions (t) 2014,,,1/1/2014,2.887572879,541.365350883,536.929940574,520.167220309,521.075553489,465.994401386,501.244553161,435.399444392,465.081528655,455.344865000,376.263263481,Polygon,1045.688707007,1054.477551654,1000.635457990,1030.087760218,930.050288989,973.332478199,871.259544888,924.341621061,895.805213159,772.544135696,2959.837,295.505338503,311.116664011,276.395437546,317.296825978,281.746168933,293.521696169,262.467305962,288.384488562,272.034823702,226.034921985,0.935097423,0.876240293,0.826154045,0.774566730,0.733062176,0.684970878,0.639454848,0.591085042,0.556931949,0.511105324,0,229.271,233.174,236.793,244.459,249.805,252.742,255.54,258.912,263.386,267.541,207.882920198,205.554706775,203.246646090,190.940814021,181.576656494,177.881257991,172.753339685,170.284518801,167.868592507,169.734844906
E09000014,E09000014,Haringey,Haringey,T,Per Capita Emissions (t) 2013,,,1/1/2013,3.401111726,541.365350883,536.929940574,520.167220309,521.075553489,465.994401386,501.244553161,435.399444392,465.081528655,455.344865000,376.263263481,Polygon,1045.688707007,1054.477551654,1000.635457990,1030.087760218,930.050288989,973.332478199,871.259544888,924.341621061,895.805213159,772.544135696,2959.837,295.505338503,311.116664011,276.395437546,317.296825978,281.746168933,293.521696169,262.467305962,288.384488562,272.034823702,226.034921985,0.935097423,0.876240293,0.826154045,0.774566730,0.733062176,0.684970878,0.639454848,0.591085042,0.556931949,0.511105324,0,229.271,233.174,236.793,244.459,249.805,252.742,255.54,258.912,263.386,267.541,207.882920198,205.554706775,203.246646090,190.940814021,181.576656494,177.881257991,172.753339685,170.284518801,167.868592507,169.734844906
E09000014,E09000014,Haringey,Haringey,T,Per Capita Emissions (t) 2012,,,1/1/2012,3.570099575,541.365350883,536.929940574,520.167220309,521.075553489,465.994401386,501.244553161,435.399444392,465.081528655,455.344865000,376.263263481,Polygon,1045.688707007,1054.477551654,1000.635457990,1030.087760218,930.050288989,973.332478199,871.259544888,924.341621061,895.805213159,772.544135696,2959.837,295.505338503,311.116664011,276.395437546,317.296825978,281.746168933,293.521696169,262.467305962,288.384488562,272.034823702,226.034921985,0.935097423,0.876240293,0.826154045,0.774566730,0.733062176,0.684970878,0.639454848,0.591085042,0.556931949,0.511105324,0,229.271,233.174,236.793,244.459,249.805,252.742,255.54,258.912,263.386,267.541,207.882920198,205.554706775,203.246646090,190.940814021,181.576656494,177.881257991,172.753339685,170.284518801,167.868592507,169.734844906
E09000014,E09000014,Haringey,Haringey,T,Per Capita Emissions (t) 2011,,,1/1/2011,3.409484014,541.365350883,536.929940574,520.167220309,521.075553489,465.994401386,501.244553161,435.399444392,465.081528655,455.344865000,376.263263481,Polygon,1045.688707007,1054.477551654,1000.635457990,1030.087760218,930.050288989,973.332478199,871.259544888,924.341621061,895.805213159,772.544135696,2959.837,295.505338503,311.116664011,276.395437546,317.296825978,281.746168933,293.521696169,262.467305962,288.384488562,272.034823702,226.034921985,0.935097423,0.876240293,0.826154045,0.774566730,0.733062176,0.684970878,0.639454848,0.591085042,0.556931949,0.511105324,0,229.271,233.174,236.793,244.459,249.805,252.742,255.54,258.912,263.386,267.541,207.882920198,205.554706775,203.246646090,190.940814021,181.576656494,177.881257991,172.753339685,170.284518801,167.868592507,169.734844906
E09000014,E09000014,Haringey,Haringey,T,Per Capita Emissions (t) 2010,,,1/1/2010,3.851091145,541.365350883,536.929940574,520.167220309,521.075553489,465.994401386,501.244553161,435.399444392,465.081528655,455.344865000,376.263263481,Polygon,1045.688707007,1054.477551654,1000.635457990,1030.087760218,930.050288989,973.332478199,871.259544888,924.341621061,895.805213159,772.544135696,2959.837,295.505338503,311.116664011,276.395437546,317.296825978,281.746168933,293.521696169,262.467305962,288.384488562,272.034823702,226.034921985,0.935097423,0.876240293,0.826154045,0.774566730,0.733062176,0.684970878,0.639454848,0.591085042,0.556931949,0.511105324,0,229.271,233.174,236.793,244.459,249.805,252.742,255.54,258.912,263.386,267.541,207.882920198,205.554706775,203.246646090,190.940814021,181.576656494,177.881257991,172.753339685,170.284518801,167.868592507,169.734844906
